# 2theta y_obs y_calc y_diff
8.034259999999999735e+00 2.819000000000000000e+03 2.855751341674379546e+03 -3.675134167437954602e+01
8.047390000000000043e+00 2.985000000000000000e+03 2.857263425708197246e+03 1.277365742918027536e+02
8.060520000000000351e+00 2.871000000000000000e+03 2.858774034771205606e+03 1.222596522879439362e+01
8.073650000000000659e+00 2.833000000000000000e+03 2.860283170271384279e+03 -2.728317027138427875e+01
8.086779999999999191e+00 2.988000000000000000e+03 2.861790833439303242e+03 1.262091665606967581e+02
8.099909999999999499e+00 2.917000000000000000e+03 2.863297025330225097e+03 5.370297466977490330e+01
8.113039999999999807e+00 2.830000000000000000e+03 2.864801746826196450e+03 -3.480174682619644955e+01
8.126170000000000115e+00 2.780000000000000000e+03 2.866304998638129746e+03 -8.630499863812974581e+01
8.139300000000000423e+00 2.920000000000000000e+03 2.867806781307862821e+03 5.219321869213717946e+01
8.152430000000000732e+00 2.799000000000000000e+03 2.869307095210212083e+03 -7.030709521021208275e+01
8.165559999999999263e+00 2.834000000000000000e+03 2.870805940555007965e+03 -3.680594055500796458e+01
8.178689999999999571e+00 2.908000000000000000e+03 2.872303317389116728e+03 3.569668261088327199e+01
8.191819999999999879e+00 2.864000000000000000e+03 2.873799225598455450e+03 -9.799225598455450381e+00
8.204950000000000188e+00 2.884000000000000000e+03 2.875293664909982454e+03 8.706335090017546463e+00
8.218080000000000496e+00 2.928000000000000000e+03 2.876786634893680002e+03 5.121336510631999772e+01
8.231210000000000804e+00 2.924000000000000000e+03 2.878278134964530636e+03 4.572186503546936365e+01
8.244339999999999336e+00 2.963000000000000000e+03 2.879768164384465308e+03 8.323183561553469190e+01
8.257469999999999644e+00 2.912000000000000000e+03 2.881256722264314703e+03 3.074327773568529665e+01
8.270599999999999952e+00 2.969000000000000000e+03 2.882743807565729639e+03 8.625619243427036054e+01
8.283739999999999881e+00 2.923000000000000000e+03 2.884230550004603174e+03 3.876944999539682613e+01
