# 2theta y_obs y_calc y_diff
1.052907000000000082e+01 3.336000000000000000e+03 3.410715954405405682e+03 -7.471595440540568234e+01
1.054579000000000022e+01 3.447000000000000000e+03 3.409192317140707473e+03 3.780768285929252670e+01
1.056250000000000000e+01 3.359000000000000000e+03 3.407678498564806887e+03 -4.867849856480688686e+01
1.057920999999999978e+01 3.293000000000000000e+03 3.406173567451551662e+03 -1.131735674515516621e+02
1.059591999999999956e+01 3.297000000000000000e+03 3.404677506578419070e+03 -1.076775065784190701e+02
1.061262999999999934e+01 3.297000000000000000e+03 3.403190298787643314e+03 -1.061902987876433144e+02
1.062933999999999912e+01 3.267000000000000000e+03 3.401711926981706256e+03 -1.347119269817062559e+02
1.064605000000000068e+01 3.382000000000000000e+03 3.400242374118922726e+03 -1.824237411892272576e+01
1.066276000000000046e+01 3.287000000000000000e+03 3.398781623209128611e+03 -1.117816232091286111e+02
1.067947999999999986e+01 3.380000000000000000e+03 3.397328791015963816e+03 -1.732879101596381588e+01
1.069618999999999964e+01 3.370000000000000000e+03 3.395885598468841181e+03 -2.588559846884118087e+01
1.071289999999999942e+01 3.362000000000000000e+03 3.394451157161417541e+03 -3.245115716141754092e+01
1.072960999999999920e+01 3.277000000000000000e+03 3.393025450268242366e+03 -1.160254502682423663e+02
1.074632000000000076e+01 3.339000000000000000e+03 3.391608460995141286e+03 -5.260846099514128582e+01
1.076303000000000054e+01 3.410000000000000000e+03 3.390200172575411216e+03 1.979982742458878420e+01
1.077974000000000032e+01 3.420000000000000000e+03 3.388800568266123719e+03 3.119943173387628121e+01
1.079645000000000010e+01 3.443000000000000000e+03 3.387409631344482477e+03 5.559036865551752271e+01
1.081316999999999950e+01 3.391000000000000000e+03 3.386026520470004925e+03 4.973479529995074699e+00
1.082987999999999928e+01 3.422000000000000000e+03 3.384652873380122855e+03 3.734712661987714455e+01
1.084659000000000084e+01 3.510000000000000000e+03 3.383287843585242626e+03 1.267121564147573736e+02
1.086330000000000062e+01 3.449000000000000000e+03 3.381931414408395085e+03 6.706858559160491495e+01
1.088001000000000040e+01 3.432000000000000000e+03 3.380583569175762022e+03 5.141643082423797750e+01
1.089672000000000018e+01 3.531000000000000000e+03 3.379244291213498855e+03 1.517557087865011454e+02
1.091342999999999996e+01 3.460000000000000000e+03 3.377913563844630517e+03 8.208643615536948346e+01
1.093013999999999974e+01 3.596000000000000000e+03 3.376591370386024209e+03 2.194086296139757906e+02
1.094685999999999915e+01 3.706000000000000000e+03 3.375276910530421901e+03 3.307230894695780989e+02
1.096357000000000070e+01 3.504000000000000000e+03 3.373971739885605984e+03 1.300282601143940155e+02
1.098028000000000048e+01 3.802000000000000000e+03 3.372675053025363468e+03 4.293249469746365321e+02
1.099699000000000026e+01 3.691000000000000000e+03 3.371386833212930924e+03 3.196131667870690762e+02
1.101370000000000005e+01 3.757000000000000000e+03 3.370107063691239546e+03 3.868929363087604543e+02
1.103040999999999983e+01 3.867000000000000000e+03 3.368835727680270338e+03 4.981642723197296618e+02
1.104711999999999961e+01 4.030000000000000000e+03 3.367572808374484339e+03 6.624271916255156611e+02
1.106382999999999939e+01 4.261000000000000000e+03 3.366318288940321963e+03 8.946817110596780367e+02
1.108055000000000057e+01 4.442000000000000000e+03 3.365071409277331895e+03 1.076928590722668105e+03
1.109726000000000035e+01 4.631000000000000000e+03 3.363833643963031591e+03 1.267166356036968409e+03
1.111397000000000013e+01 4.942000000000000000e+03 3.362604227817195806e+03 1.579395772182804194e+03
1.113067999999999991e+01 4.980000000000000000e+03 3.361383143870260028e+03 1.618616856129739972e+03
1.114738999999999969e+01 4.938000000000000000e+03 3.360170375112993497e+03 1.577829624887006503e+03
1.116409999999999947e+01 5.009000000000000000e+03 3.358965904494341430e+03 1.650034095505658570e+03
1.118080999999999925e+01 4.886000000000000000e+03 3.357769714919334092e+03 1.528230285080665908e+03
1.119753000000000043e+01 4.937000000000000000e+03 3.356581080810778985e+03 1.580418919189221015e+03
1.121424000000000021e+01 4.560000000000000000e+03 3.355401406782343201e+03 1.204598593217656799e+03
1.123094999999999999e+01 4.409000000000000000e+03 3.354229962218633773e+03 1.054770037781366227e+03
1.124765999999999977e+01 4.215000000000000000e+03 3.353066729829090036e+03 8.619332701709099638e+02
1.126436999999999955e+01 3.958000000000000000e+03 3.351911692269566174e+03 6.060883077304338258e+02
1.128107999999999933e+01 3.740000000000000000e+03 3.350764832140543604e+03 3.892351678594563964e+02
1.129779000000000089e+01 3.513000000000000000e+03 3.349626131985416578e+03 1.633738680145834223e+02
1.131450000000000067e+01 3.464000000000000000e+03 3.348495574288818261e+03 1.155044257111817387e+02
1.133122000000000007e+01 3.412000000000000000e+03 3.347372472190834287e+03 6.462752780916571282e+01
1.134792999999999985e+01 3.298000000000000000e+03 3.346258151468487540e+03 -4.825815146848754011e+01
1.136463999999999963e+01 3.409000000000000000e+03 3.345151920279368369e+03 6.384807972063163106e+01
1.138134999999999941e+01 3.339000000000000000e+03 3.344053760857252200e+03 -5.053760857252200367e+00
1.139805999999999919e+01 3.288000000000000000e+03 3.342963655369524986e+03 -5.496365536952498587e+01
1.141477000000000075e+01 3.384000000000000000e+03 3.341881585915782125e+03 4.211841408421787492e+01
1.143148000000000053e+01 3.388000000000000000e+03 3.340807534526499239e+03 4.719246547350076071e+01
1.144819000000000031e+01 3.253000000000000000e+03 3.339741483161732958e+03 -8.674148316173295825e+01
1.146490999999999971e+01 3.384000000000000000e+03 3.338682782900682469e+03 4.531721709931753139e+01
1.148161999999999949e+01 3.317000000000000000e+03 3.337632681937650887e+03 -2.063268193765088654e+01
1.149832999999999927e+01 3.194000000000000000e+03 3.336590526433602918e+03 -1.425905264336029177e+02
1.151504000000000083e+01 3.240000000000000000e+03 3.335556298054843865e+03 -9.555629805484386452e+01
1.153175000000000061e+01 3.243000000000000000e+03 3.334529978391457462e+03 -9.152997839145746184e+01
1.154846000000000039e+01 3.360000000000000000e+03 3.333511548956274055e+03 2.648845104372594506e+01
1.156517000000000017e+01 3.210000000000000000e+03 3.332500991183880160e+03 -1.225009911838801600e+02
1.158187999999999995e+01 3.268000000000000000e+03 3.331498286429668951e+03 -6.349828642966895131e+01
1.159859999999999935e+01 3.204000000000000000e+03 3.330502822936466146e+03 -1.265028229364661456e+02
1.161530999999999914e+01 3.283000000000000000e+03 3.329515772634987115e+03 -4.651577263498711545e+01
1.163202000000000069e+01 3.213000000000000000e+03 3.328536518922469895e+03 -1.155365189224698952e+02
1.164873000000000047e+01 3.171000000000000000e+03 3.327565042828776768e+03 -1.565650428287767681e+02
1.166544000000000025e+01 3.171000000000000000e+03 3.326601325300420285e+03 -1.556013253004202852e+02
1.168215000000000003e+01 3.222000000000000000e+03 3.325645347199850221e+03 -1.036453471998502209e+02
1.169885999999999981e+01 3.391000000000000000e+03 3.324697089304771907e+03 6.630291069522809266e+01
1.171556999999999960e+01 3.300000000000000000e+03 3.323756532307509133e+03 -2.375653230750913281e+01
1.173229000000000077e+01 3.290000000000000000e+03 3.322823100836577851e+03 -3.282310083657785071e+01
1.174900000000000055e+01 3.276000000000000000e+03 3.321897891946836353e+03 -4.589789194683635287e+01
1.176571000000000033e+01 3.195000000000000000e+03 3.320980325501976040e+03 -1.259803255019760400e+02
1.178242000000000012e+01 3.290000000000000000e+03 3.320070381847048793e+03 -3.007038184704879313e+01
1.179912999999999990e+01 3.325000000000000000e+03 3.319168041239053309e+03 5.831958760946690745e+00
1.181583999999999968e+01 3.197000000000000000e+03 3.318273283846505819e+03 -1.212732838465058194e+02
1.183254999999999946e+01 3.204000000000000000e+03 3.317386089749053099e+03 -1.133860897490530988e+02
1.184925999999999924e+01 3.224000000000000000e+03 3.316506438937099574e+03 -9.250643893709957410e+01
1.186598000000000042e+01 3.153000000000000000e+03 3.315633791640322215e+03 -1.626337916403222152e+02
1.188269000000000020e+01 3.241000000000000000e+03 3.314769171496078343e+03 -7.376917149607834290e+01
1.189939999999999998e+01 3.251000000000000000e+03 3.313912034057828805e+03 -6.291203405782880509e+01
1.191610999999999976e+01 3.217000000000000000e+03 3.313062358955999116e+03 -9.606235895599911601e+01
1.193281999999999954e+01 3.108000000000000000e+03 3.312220125730452310e+03 -2.042201257304523097e+02
1.194952999999999932e+01 3.172000000000000000e+03 3.311385313830312043e+03 -1.393853138303120431e+02
1.196624000000000088e+01 3.212000000000000000e+03 3.310557902613825718e+03 -9.855790261382571771e+01
1.198295000000000066e+01 3.212000000000000000e+03 3.309737871348247154e+03 -9.773787134824715395e+01
1.199967000000000006e+01 3.203000000000000000e+03 3.308924715070119419e+03 -1.059247150701194187e+02
1.201637999999999984e+01 3.127000000000000000e+03 3.308119385529013016e+03 -1.811193855290130159e+02
1.203308999999999962e+01 3.172000000000000000e+03 3.307321373181369836e+03 -1.353213731813698359e+02
1.204979999999999940e+01 3.050000000000000000e+03 3.306530656929897759e+03 -2.565306569298977593e+02
1.206650999999999918e+01 3.234000000000000000e+03 3.305747215586194216e+03 -7.174721558619421558e+01
1.208322000000000074e+01 3.085000000000000000e+03 3.304971027870803937e+03 -2.199710278708039368e+02
1.209993000000000052e+01 3.273000000000000000e+03 3.304202072413304450e+03 -3.120207241330444958e+01
1.211664000000000030e+01 3.184000000000000000e+03 3.303440327752421126e+03 -1.194403277524211262e+02
1.213335999999999970e+01 3.222000000000000000e+03 3.302685322925126911e+03 -8.068532292512691129e+01
