#F f1f2_CromerLiberman.dat
#UT Anomalous scattering factors f', f'' (Cromer-Liberman)
#C  Derived from the ESRF DABAX file f1f2_CromerLiberman.dat, itself
#C  generated with D. T. Cromer's FPRIME program (version 3F, 1993;
#C  distributed in the LLNL RTAB database) including the high-energy
#C  limit correction of Kissel & Pratt (1990), Acta Cryst. A46, 170.
#C    D. T. Cromer & D. Liberman (1970), J. Chem. Phys. 53, 1891.
#C    D. T. Cromer & D. Liberman (1981), Acta Cryst. A37, 267.
#C    D. T. Cromer (1983), J. Appl. Cryst. 16, 437.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 3-70 keV (the powder-XRD band; 70 keV is the
#C      upper limit of the original tabulation)
#C  The DABAX column 2 is f' itself, NOT f1 = Z + f' -- the per-element
#C  #UF1ADD record equals Z exactly, and is verified so on extraction.
#C  f'' is positive in the f = f0 + f' + i f'' convention used here.
#C  Elements Z=1,2 and Z=99+ are absent from the tabulation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: f'[e/atom]  3: f''[e/atom]
#S   3 Li
#N 3
#L PhotonEnergy[eV]  f'[e/atom]  f''[e/atom]
21635.8 0.00022231 3.27167e-05
21725.8 0.000220572 3.24023e-05
21816.1 0.000218848 3.20909e-05
21906.8 0.000217136 3.17826e-05
21997.9 0.000215438 3.14773e-05
22089.3 0.000213753 3.11749e-05
22181.2 0.000212082 3.08755e-05
22273.4 0.000210423 3.05789e-05
22366 0.000208777 3.02853e-05
22459 0.000207143 2.99945e-05
22552.4 0.000205523 2.97065e-05
22646.1 0.000203914 2.94214e-05
22740.3 0.000202319 2.91389e-05
22834.8 0.000200735 2.88593e-05
22929.8 0.000199164 2.85823e-05
23025.1 0.000197605 2.8308e-05
23120.8 0.000196058 2.80364e-05
23216.9 0.000194523 2.77675e-05
23313.5 0.000193 2.75011e-05
23410.4 0.000191489 2.72373e-05
23507.7 0.00018999 2.69761e-05
23605.5 0.000188502 2.67174e-05
23703.6 0.000187025 2.64612e-05
23802.1 0.00018556 2.62075e-05
23901.1 0.000184107 2.59562e-05
24000.5 0.000182664 2.57074e-05
24100.3 0.000181233 2.5461e-05
24200.5 0.000179813 2.5217e-05
24301.1 0.000178404 2.49754e-05
24402.1 0.000177006 2.4736e-05
24503.6 0.000175618 2.44991e-05
24605.4 0.000174242 2.42644e-05
24707.7 0.000172876 2.40319e-05
24810.4 0.00017152 2.38018e-05
24913.6 0.000170019 2.35739e-05
25017.2 0.000168695 2.33486e-05
25121.2 0.000167382 2.31253e-05
25225.6 0.000166078 2.29042e-05
25330.5 0.000164785 2.26852e-05
25435.8 0.000163501 2.24682e-05
25541.6 0.000162228 2.22533e-05
25647.8 0.000160964 2.20404e-05
25754.4 0.00015971 2.18295e-05
25861.5 0.000158465 2.16206e-05
25969 0.00015723 2.14137e-05
26077 0.000156005 2.12088e-05
26185.4 0.000154789 2.10058e-05
26294.2 0.000153582 2.08047e-05
26403.6 0.000152385 2.06055e-05
26513.3 0.000151197 2.04082e-05
26623.6 0.000150017 2.02128e-05
26734.2 0.000148847 2.00192e-05
26845.4 0.000147686 1.98275e-05
26957 0.000146534 1.96376e-05
27069.1 0.000145391 1.94494e-05
27181.6 0.000144256 1.92631e-05
27294.6 0.000143131 1.90785e-05
27408.1 0.000142014 1.88957e-05
27522.1 0.000140905 1.87146e-05
27636.5 0.000139805 1.85352e-05
27751.4 0.000138714 1.83575e-05
27866.8 0.00013763 1.81815e-05
27982.6 0.000136556 1.80072e-05
28099 0.000135489 1.78345e-05
28215.8 0.000134431 1.76635e-05
28333.1 0.000133381 1.7494e-05
28450.9 0.000132339 1.73262e-05
28569.2 0.000131304 1.716e-05
28687.9 0.000130278 1.69954e-05
28807.2 0.00012926 1.68323e-05
28927 0.00012825 1.66708e-05
29047.3 0.000127247 1.65107e-05
29168 0.000126252 1.63523e-05
29289.3 0.000125265 1.61953e-05
29411.1 0.000124285 1.60398e-05
29533.3 0.000123313 1.58858e-05
29656.1 0.000122349 1.57332e-05
29779.4 0.000121392 1.55821e-05
29903.2 0.000120442 1.54325e-05
30027.5 0.000119499 1.52842e-05
30152.4 0.000118564 1.51374e-05
30277.8 0.000117636 1.49919e-05
30403.6 0.000116715 1.48479e-05
30530 0.000115802 1.47052e-05
30657 0.000114895 1.45639e-05
30784.4 0.000113995 1.44239e-05
30912.4 0.000113103 1.42852e-05
31040.9 0.000112217 1.41479e-05
31170 0.000111338 1.40118e-05
31299.6 0.000110465 1.38771e-05
31429.7 0.0001096 1.37436e-05
31560.4 0.000108741 1.36114e-05
31691.6 0.000107889 1.34805e-05
31823.3 0.000107043 1.33508e-05
31955.7 0.000106204 1.32223e-05
32088.5 0.000105371 1.30951e-05
32221.9 0.000104545 1.29691e-05
32355.9 0.000103725 1.28442e-05
32490.4 0.000102912 1.27206e-05
32625.5 0.000102105 1.25982e-05
32761.1 0.000101304 1.24769e-05
32897.3 0.000100509 1.23567e-05
33034.1 9.97203e-05 1.22377e-05
33171.4 9.89378e-05 1.21199e-05
33309.4 9.81613e-05 1.20031e-05
33447.8 9.73908e-05 1.18875e-05
33586.9 9.66262e-05 1.1773e-05
33726.5 9.58676e-05 1.16595e-05
33866.8 9.51148e-05 1.15472e-05
34007.6 9.43678e-05 1.14359e-05
34149 9.36267e-05 1.13257e-05
34290.9 9.28912e-05 1.12165e-05
34433.5 9.21614e-05 1.11084e-05
34576.7 9.14373e-05 1.10013e-05
34720.4 9.07188e-05 1.08952e-05
34864.8 9.00059e-05 1.07901e-05
35009.7 8.92984e-05 1.0686e-05
35155.3 8.85965e-05 1.0583e-05
35301.4 8.78999e-05 1.04809e-05
35448.2 8.72088e-05 1.03798e-05
35595.6 8.6523e-05 1.02796e-05
35743.6 8.58425e-05 1.01804e-05
35892.2 8.51673e-05 1.00822e-05
36041.4 8.44973e-05 9.98486e-06
36191.2 8.38326e-05 9.88847e-06
36341.7 8.31729e-05 9.79301e-06
36492.8 8.25184e-05 9.69846e-06
36644.5 8.18689e-05 9.60481e-06
36796.9 8.12245e-05 9.51205e-06
36949.8 8.05851e-05 9.42019e-06
37103.5 7.99506e-05 9.32919e-06
37257.7 7.93211e-05 9.23907e-06
37412.6 7.86964e-05 9.14981e-06
37568.2 7.80765e-05 9.0614e-06
37724.4 7.74615e-05 8.97384e-06
37881.2 7.68513e-05 8.88711e-06
38038.7 7.62457e-05 8.80122e-06
38196.8 7.56449e-05 8.71614e-06
38355.6 7.50488e-05 8.63188e-06
38515.1 7.44572e-05 8.54842e-06
38675.2 7.38703e-05 8.46576e-06
